latent_dim_0,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,barrier
-3.016592,-0.9261214,0.004361309,0.022556081,-0.10266472,0.025638852,0.059901293,0.06665065,0.50310326,0.04561275,0.009820233,-0.09676464,0.016099267,-0.32272997,0.063268326,-0.6569769,14.9
1.176632,-0.40770134,-0.06930161,0.036649834,-0.048303746,-0.10330391,-0.021305664,0.074512616,1.2243363,0.0077582076,-0.0031751217,0.016213931,-0.07893197,0.95217335,-0.007554017,0.4710429,9.0
1.9200166,0.04390219,-0.033317965,0.047620088,-0.00065635145,-0.119428486,-0.015724825,0.11363274,0.603586,-0.014949426,0.0778162,-0.03528429,-0.0799721,-0.4874972,-0.0070184804,-1.0827631,13.5
1.1433392,-1.0311427,-0.00805499,0.034176216,-0.025956772,-0.08783883,-0.0047410913,0.08938406,0.15676379,0.032712016,0.015247177,0.019168783,-0.106596455,0.5031287,-0.019855352,1.0906883,16.4
-0.18727873,0.035519756,-0.019874603,0.04265762,0.028860956,0.072308876,0.041651282,0.03995942,0.9395267,-0.0146974325,-0.007714064,-0.002632577,0.040829066,0.28830168,0.029140085,-0.21226196,11.4
-1.287651,-1.4977412,0.0022792034,-0.01704679,0.04652861,0.0073286667,0.01726069,0.04344017,1.436334,-0.0044583604,-0.019377742,-0.0036611296,-0.107213154,-0.087186836,-0.00226425,0.24192318,5.6
0.4388696,0.10987507,-0.06434469,0.024051722,0.007459648,0.061607085,-0.01829298,0.014139475,0.67115295,-0.0130510405,-0.013682405,-0.011626329,-0.0038364604,0.6406225,0.02637919,-0.15134054,12.3
0.993591,0.6871835,0.00032768399,0.049561456,0.016923763,-0.00905741,0.00729163,-0.010564027,-0.8702648,0.0027386919,0.0039072274,-0.057810582,-0.10233848,1.1167059,0.08520245,0.13247022,11.2
-0.41426164,-0.029820733,-0.036088955,-0.009669282,0.016091943,-0.0052696317,-0.015707728,0.035898335,-0.8379964,-0.0031027868,0.008400585,0.0023423731,0.024915066,0.27411932,0.0038229935,-0.18095544,15.2
-0.06709265,-0.12969321,-0.05349019,0.067907244,0.02075401,0.12502237,-0.023102725,0.02863793,0.5685707,-0.027886204,0.008057401,0.061658893,0.056366637,0.26878947,0.036790818,-1.4334995,13.3
0.47886175,-1.3961407,-0.005176587,0.0107832365,-0.034915857,-0.025423013,0.0060829557,0.013540877,0.23687208,0.06241095,0.0071701556,0.036994714,-0.023922704,0.015434176,0.013957366,0.16428949,15.6
-1.0802857,0.68083847,-0.026700746,0.07434414,0.0019822419,0.063604906,0.09060854,0.024977911,0.6839747,0.032567516,-0.0677412,0.03491446,-0.04387879,-1.3310632,0.045082726,-0.07447604,10.9
1.2405741,0.19207641,-0.03314114,0.017667586,-0.03368614,-0.08393434,0.00016423501,0.030128727,0.8798222,-0.0025816187,0.009237907,-0.012628533,-0.1473046,1.1630051,0.06357074,-0.31166524,12.2
-0.18357427,-0.6332449,0.009396195,0.035022143,0.017396092,0.054690424,0.027208123,0.015486435,0.16642913,0.008005418,-0.016775303,0.008579563,-0.009328734,0.39573592,0.03033097,0.12892552,4.6
0.62103283,-0.09357495,-0.015965044,0.056749303,0.009802334,0.10417265,0.02621919,0.0128035415,-0.32964712,0.01771573,0.0071012154,-0.0042080097,-0.023008298,0.8300221,-0.015696475,2.152753,8.6
1.356971,-0.83268124,-0.008679243,0.045788564,0.026112065,0.11480148,-0.03948597,0.0075244084,-0.9497005,0.019596703,0.02513687,-0.019485582,0.07400748,-0.6692599,-0.0018895045,-0.089594275,8.3
0.78417355,-0.31641334,-0.002129918,0.020391462,0.018170826,0.084723875,0.005049797,0.023787323,-0.93224716,-0.0045121834,0.00974112,-0.012838099,-0.014908761,0.58242744,0.005942676,0.39500338,19.4
1.5437752,0.69811314,-0.0220762,0.040536072,0.03435138,0.19906208,-0.040105376,0.06875244,-0.89437795,-0.015048675,0.05159452,-0.0010324977,-0.0004993789,-0.34839302,0.0129444,-0.5980329,14.6
0.52402717,-0.7204711,0.026673846,0.03093746,0.0013972074,0.007231131,0.015355986,0.017054673,1.3821219,0.01814109,-0.010689995,-0.013391335,0.03913203,0.36882496,-0.019124726,2.727137,7.2
-0.25487748,-0.15888056,0.0091729835,0.04549346,0.052162737,0.051090267,0.066436544,0.041292563,1.2755332,-0.011701934,-0.009284726,-0.0031721778,0.008122807,0.44738752,0.011142012,-0.27204522,8.0
-1.9423339,0.1014982,-0.041144967,0.046698295,-0.091951706,0.059374444,-0.022950443,-0.006870853,-0.9367196,0.073766984,-0.020587169,-0.078768186,0.16094567,-0.21297812,0.011668887,0.3068446,12.0
-0.12491903,0.2764751,-0.054108266,0.07723473,0.020475268,-0.16791382,-0.017644066,0.08922054,-0.45119315,0.07146307,-0.028287943,-0.035725802,-0.032308225,2.0221236,-0.001494024,1.9375756,5.8
0.6549834,0.107469074,-0.037973776,0.01777357,0.005426429,0.046130944,-0.017541941,-0.003876239,0.36340842,-0.028404988,0.015108459,-0.0051533543,0.0014534313,0.5757339,0.027104959,-0.9052113,13.9
1.4619328,1.5341004,-0.051559933,0.061548993,0.032397225,0.2746314,-0.13557649,0.062466323,0.23076352,-0.019184798,0.009280453,-0.043247882,0.05627552,-0.08004053,0.034811944,-0.11326524,14.6
-1.7353522,-0.09928722,0.03467621,0.062307246,0.020486645,0.19602163,0.054205988,0.057929337,1.0179068,0.019989077,0.003877726,-0.039944865,0.03231983,-0.21819846,0.05407338,0.61402625,5.1
0.94533616,0.17626466,0.10421507,0.040906794,-0.017306335,0.049858157,0.021039277,-0.006322982,-0.37113854,-0.003639847,0.030847158,-0.04063288,-0.046857733,-1.7753321,0.015462458,-0.04886914,16.4
-0.52114373,-1.5320541,0.033439375,0.03810747,0.004627846,0.07799433,0.022540003,0.037234105,-0.4263109,0.03101274,-0.014352414,0.020006347,-0.053064425,0.052662596,0.018160358,-1.6295003,17.2
-2.021208,-0.8438235,0.036548644,0.019117389,0.016125463,0.083195485,0.03229949,0.013843827,1.080068,0.018913534,0.00022018515,-0.03812127,0.09184086,-0.56654334,0.015640236,1.1326054,6.1
1.0292208,-1.2453403,0.030696556,0.050713003,0.004369527,0.055888765,-0.0071224384,-0.01334385,-0.10521122,0.0031403974,0.020428032,0.018270802,0.013351012,-1.2304095,0.040521562,-0.87184364,12.1
-0.22744074,-1.6045802,0.015820824,0.015437568,0.021562122,-0.025997408,0.096316665,0.019899685,-1.7066782,0.04739009,-0.010591353,-0.032139212,0.10483509,-0.06856479,-0.0034081973,1.4571396,8.5
0.2741865,-0.30051845,-0.05041916,0.0108853225,-0.003032431,0.058137678,-0.022936136,-0.013820505,-0.6174753,-0.007093273,-0.019648492,-0.03617981,0.066627264,1.6639955,0.018561453,0.71799576,12.6
0.24269387,-1.1072685,0.016835846,-0.027666453,-0.003240399,0.007809676,0.055295963,-0.081415206,-0.976055,0.007596396,-0.014392032,-0.007864837,0.037227333,-0.66784894,0.016712029,1.3214195,10.0
0.3286907,-0.56463605,-0.013770472,0.05048123,-0.019451767,0.023996707,0.06026167,0.018100632,2.1088028,0.034751736,-0.029707015,0.009144746,0.014666591,0.6043122,0.024045095,0.4367709,7.9
0.4641754,1.6390996,-0.022499684,-0.017530337,0.03558501,0.06116843,-0.029175166,0.061525486,-0.8100183,-0.031849965,-0.010935319,-0.045352504,-0.005579684,-0.28386706,-0.01956629,-1.2789186,10.6
-0.06453673,-1.1692537,0.0056739785,0.05693776,0.00058913976,0.14822881,-0.040425412,-0.027649147,-0.27281022,0.00025019795,0.018625313,0.067699715,0.041148897,0.25726083,0.02702789,-1.9057939,13.1
0.63166815,-0.64111584,-0.061454006,-0.002673421,-0.0024391934,0.0024042353,-0.037471473,0.003877584,0.8241422,-0.00829988,-0.025167432,-0.008704353,0.0011742525,-0.62277555,0.014213797,0.80993617,11.9
-1.687112,1.0253139,0.18080957,0.02706632,-0.053809084,0.022551168,0.10736869,-0.023056487,-0.7916784,0.004841298,-0.02972135,-0.0076397955,0.044202622,-2.0087576,0.09131291,-0.66710633,15.2
0.53092486,-0.07512752,0.017833456,0.04672959,-0.041117154,0.011902183,0.011601195,-0.0053642727,0.7888899,-0.0015890226,0.016570453,0.03171015,-0.044080343,-1.0783539,0.019795336,-1.6818967,15.0
0.8256321,-0.16794413,-0.02400431,0.012475593,0.026613966,0.005246572,0.018209565,-0.039493844,-0.21168911,-0.008586884,-0.011058508,-0.042245846,-0.048437167,-0.9551218,-0.017317606,1.9209795,12.9
0.68318534,-0.38816783,-0.08002336,0.037210867,-0.025080971,-0.064648,0.019337889,0.06383778,1.9397103,0.025864873,-0.013097377,0.0024094582,-0.0027967133,0.48508847,-0.0100151375,0.32439628,7.7
-1.1740043,0.79423785,0.0254708,0.07444511,0.016170032,0.20238507,0.09823616,-0.0008913893,1.1131974,0.011962101,-0.035739534,0.07841614,0.019814085,-1.1960074,0.08405989,0.6888659,9.4
0.12702388,-0.98122686,-0.015027663,0.033298843,-0.006853074,0.13944802,-0.050252356,-0.016989334,0.01675731,0.0051132664,0.007881743,0.050988775,0.048268177,0.68871963,0.01991012,-1.203334,16.4
1.5521007,0.14381236,-0.0006695613,0.033869375,0.017293915,0.046287812,-0.04229958,0.10750934,0.89307564,0.0064550117,0.07615382,-0.018087415,0.0075126346,-0.69432706,-0.015480714,-0.41488853,8.7
0.034457307,-1.1467314,0.041170105,0.021946797,-0.013255879,-0.049328387,0.058420587,0.009184202,2.2693436,0.0424775,-0.035029247,-0.013104867,0.10442127,0.12714541,0.019113868,1.6172507,7.1
-1.6990243,0.12648883,0.024491247,0.033630833,-0.03966979,0.031344656,0.014690448,0.04227563,-0.04822392,0.067107186,-0.06814787,0.011698447,0.01860293,-1.590972,-0.028428309,1.4639482,8.9
-0.3472033,-0.8264585,0.029954165,0.02361206,0.004529394,0.08336367,-0.00913857,0.0017468892,-0.52371603,0.00058528036,-0.010458845,0.016793273,0.08414618,0.30816227,0.025315836,-0.30633247,7.3
0.39792487,-1.3162943,-0.059118543,-0.005489867,-0.045195602,0.09918039,-0.08422008,0.0041273637,-0.1385966,0.0010431856,-0.002784905,0.03794298,0.04469524,1.4869478,-0.00976371,-1.3490396,16.7
0.7663561,-1.0597417,0.011678521,0.037924733,-0.02956798,-0.03773553,0.026951786,0.049262173,-0.11482707,0.019236311,0.0026877853,0.007485468,-0.04701775,0.6390144,-0.038076557,2.3420289,8.2
1.1408131,3.2279034,0.07339532,-0.0010165758,-0.046111234,0.13833904,-0.046921574,0.1397115,0.605616,-0.06656445,-0.03667275,0.06669393,0.10163361,-0.9461821,-0.0042489097,0.70530707,10.1
0.19220884,0.5888687,0.021375768,0.07076709,0.044067718,0.047940582,0.029533457,0.07780249,-0.52626073,0.028178088,0.018268589,-0.041408423,0.030120775,2.088937,0.07420543,0.6103024,5.5
1.1050892,0.6008232,-0.015766403,0.052657012,0.021341652,0.10639684,-0.06322314,0.05467078,-0.019371655,-0.014524981,0.05493112,-0.023912964,-0.00031718984,-0.67282,-0.010921836,-1.5897399,15.7
0.72312945,-1.0402825,-0.0064429734,0.005353898,0.0047506317,0.013046734,-0.00806478,-0.013515914,0.009516902,0.0063253567,-0.0028737066,-0.0025368966,-0.01253156,-0.8653888,0.033603497,0.21763475,6.7
-0.4234701,-0.8756013,0.03251475,0.03523351,0.01820866,0.07369751,-0.005548507,-0.0036239848,0.19419077,-0.00014358759,-0.016543135,0.0442827,0.07254207,0.32784513,0.0017485544,-0.08544169,5.9
0.8719991,-0.82685584,0.021856785,0.040845692,-0.0012188032,0.13013037,-0.038185164,-0.028571835,-0.17046617,0.011399403,0.015366185,0.015712298,0.03445269,-1.0520309,0.027387418,-0.43681338,12.9
-0.34416535,-0.9984986,0.0063925833,0.044695094,0.008319147,0.09527312,0.013506427,0.0052259956,-0.5368195,0.02327016,-0.009487842,0.020669643,0.1004388,0.023439601,0.032227933,-0.1918793,14.2
-0.30736718,0.44196436,-0.055938363,0.064019725,0.043521717,0.17269823,-0.00925917,0.063271575,-0.57768863,-0.0028078184,0.0013421569,0.026047353,0.15736417,1.513662,0.025014356,-0.42074212,6.6
0.45208904,0.060764875,-0.003788555,0.043736815,-0.04155033,0.032722384,-0.006451277,-0.0057537295,0.7213397,-0.008911729,-0.001447184,0.024248395,-0.028244223,-1.0165972,0.014150351,-1.232788,11.4
1.7650187,-0.07365567,-0.06097999,0.027958188,0.00242462,-0.120350465,-0.024320476,0.113063514,0.838671,-0.0088213235,0.06405032,-0.03460292,-0.06446752,-0.2537265,-0.01082455,-0.6699064,9.4
0.75824994,-0.58786255,-0.006848188,-0.0028449222,0.003066443,0.09491992,-0.08162098,-0.022044579,-0.5408232,-0.031409867,0.03159298,0.01382355,0.050978884,0.4606321,-0.008545071,-1.8029797,17.7
0.20376758,-0.04661908,-0.040071983,0.0114743505,0.011427611,0.013701007,-0.018982634,-0.0038708448,-0.7048594,0.020860504,-0.0024742624,-0.05191209,0.01708224,1.3982751,0.031050496,0.91030043,11.5
-0.45658153,-0.6690308,0.01097605,0.018971635,0.0138018355,0.071404964,-0.009605767,0.0115899425,-0.14913094,0.0019198135,-0.0055622812,0.036561046,0.041599073,0.19064525,0.011626549,-0.054630898,11.7
0.22702569,0.9871014,-0.04999446,-0.0020834506,0.01939758,-0.043002278,-0.031268805,-0.007816443,0.11763079,-0.032910153,0.0021694493,-0.025624972,-0.021741241,-0.20216434,-0.010598041,-1.6965266,11.5
0.10432869,0.22716475,-0.061672658,0.025695946,0.004437141,0.02622575,-0.03855846,0.009982449,-1.4241353,0.038964096,0.022382144,-0.0035577975,0.069046326,0.47244447,-0.015773298,1.1450077,8.0
-2.361171,3.041392,0.059787504,-0.014092859,0.014836058,-0.07309587,-0.042911995,0.12399953,0.008922167,-0.020067163,-0.029887293,0.0033151805,-0.06914015,0.51215005,-0.114403516,0.91963667,6.6
-0.6879162,-0.40664756,-0.0075281356,-0.008669276,0.017945446,-0.015713073,-0.017568892,0.034194555,-1.371198,-0.033558145,-0.010958395,-0.023400757,-0.059573833,0.08179037,0.008576147,-1.1814592,8.7
-1.3146969,0.729381,0.054994717,0.008904958,-0.018781267,0.03804424,0.0073552765,-0.03664753,-1.5830138,0.028797634,-0.011710138,-0.034429517,0.1090907,-1.2129594,0.022113279,-0.33717838,7.7
0.123679474,1.0319784,-0.026559528,-0.022905592,0.053759303,-0.05330634,0.0148123875,0.009675883,-0.7031224,-0.008653097,-0.0004624352,-0.051832955,-0.08314809,0.25267226,-0.004194472,-0.6215491,13.5
0.012861893,0.9309979,-0.017271226,0.008339424,0.058028437,-0.03514848,-0.0170037,-0.0007095877,-0.077925764,0.028966956,0.022033446,-0.014992308,0.026352946,0.71195054,-0.03443152,1.6408213,8.6
-0.9022969,-1.75651,0.08242547,0.029296864,-0.012209363,-0.0819674,0.020610873,0.0042968243,1.3009689,0.020674251,-0.024871856,0.07541767,0.05518706,1.422154,-0.051989786,0.79615086,4.1
0.5939077,0.7794581,0.0108371265,0.032368287,0.044731736,0.06114339,-0.0026830882,-0.004148945,-0.03522417,0.004235305,0.005248976,-0.041233353,0.030161783,0.7890048,0.03576619,0.2745925,8.2
-1.2116807,-0.2467685,0.058162436,0.04673189,0.015170418,0.05817844,0.045355577,-0.08567965,-1.1534221,0.011408336,-0.01723295,-0.035029873,0.07423666,-1.4320098,0.027878769,-0.86593586,17.7
0.37170878,2.6935303,0.21114507,-0.12937017,-0.0113591775,-0.73071474,0.2705483,0.024858003,1.250767,0.0043751225,0.10167631,-0.11937933,-0.40190685,-1.6649468,-0.047989383,0.33711034,11.1
0.05065242,-0.9915982,-0.012296127,0.05376785,0.00019289553,0.13969144,-0.008934405,0.008150301,0.61044127,0.019098416,0.0008921316,0.057206523,0.02715875,0.70907754,0.01866487,-1.0296298,15.2
1.1772147,-0.44309586,-0.0514718,0.016680308,0.020980597,-0.057699695,0.024562515,0.026363391,-0.47140133,-0.00241708,0.0065130577,-0.03803668,-0.033474814,-0.45639473,-0.037729368,2.0714054,9.9
-2.3574557,-0.5746104,-0.0016179774,-0.0050581284,-0.06947585,-0.14215791,0.037203446,0.01213379,0.6451084,0.05294507,-0.047507416,0.0036945045,-0.118532345,-2.174074,0.02176252,-0.4024696,12.5
-2.7771,-0.7401697,0.005381629,0.03872263,-0.121552534,0.016048498,0.04079352,-0.019896189,-0.37946743,0.05794654,0.014186731,-0.091154516,0.11674784,-0.41196528,0.05492559,-0.95577127,14.3
0.83788157,-1.3000712,0.0035092235,-0.04288848,-0.07500429,0.06977575,-0.07915041,-0.04917521,-0.5756147,-0.033415757,0.008889528,0.017193906,0.04829333,1.9445515,-0.01573691,-0.89907986,18.5
0.73783475,3.2404203,0.13695697,-0.023895845,-0.06456611,0.10670221,0.0031373594,0.13281761,0.9522346,-0.04553809,-0.045788165,0.08618134,0.116986215,-1.2593082,0.0034253597,0.050464727,9.3
0.8541052,0.8871616,-0.0024965927,0.04247527,0.029084295,-0.031583928,-0.012421589,-0.0007460844,-0.6559257,0.011348881,-0.0043205507,-0.061226018,-0.104516044,0.91735995,0.059706576,0.56632423,15.9
0.2064389,-0.080594204,-0.010617288,-0.00927607,-0.0007809326,-0.10142352,0.022352017,0.0104545,0.38142672,-0.028744556,0.017985415,-0.022076122,-0.16999976,-0.92369086,-0.037435364,-1.0889193,14.4
0.118815064,-1.0727303,0.072395265,-0.013252549,-0.02103392,-0.035038173,0.0481042,-0.05837792,-0.8667568,0.019275624,0.012025222,-0.023707379,-0.12026946,0.055766,0.042975336,0.41689256,13.6
1.7366027,0.31202793,-0.048153765,0.029322768,-0.008654922,0.08801779,-0.0388002,0.091701776,1.2257588,-0.016385868,0.06502828,-0.0034310967,0.06249571,-0.059576035,0.013355285,0.74525046,11.0
-2.012756,-1.2130685,0.022668522,0.01954753,-0.01874166,0.18050161,0.06004953,-0.0686391,-1.2805392,-0.0008915365,-0.022582743,-0.101032525,0.22832729,-0.8164371,0.060954377,-0.9927617,15.7
1.3049622,0.22297117,0.02088096,0.044623777,-0.017411686,0.08228918,-0.022798654,0.062751375,0.8629726,-0.0017021373,0.06764104,0.012706552,-0.00044388324,-0.87749887,0.007689882,-1.1326513,15.4
-0.033842415,-0.9429857,-0.04371229,0.013012633,-0.020432152,0.0052236915,0.036872495,0.006006038,0.17970553,-0.0080539435,-0.03284515,-0.015131624,-0.0015405267,1.2206992,0.011648901,0.5729863,13.3
-0.061802987,0.8221718,-0.027452001,0.0050248615,0.039275978,-0.085651696,0.0021415483,0.008059715,-0.7365295,0.04673048,0.038889136,-0.010425918,0.017668169,0.6568943,-0.01227143,1.1546851,7.2
0.06428495,1.1281481,-0.044404764,0.022550847,0.012059085,0.012303874,-0.047060873,0.021613598,0.39299655,-0.0035856664,-0.0037774304,-0.014297247,0.015975067,-0.4883746,-0.02043129,-1.2496295,13.1
0.82897365,-0.62582815,0.045347475,0.04400366,-0.007163033,0.042609815,-0.011908887,-0.014037376,0.11467218,0.0052438006,0.018719357,-0.004894633,-0.033666965,-1.4136598,0.03576287,-0.26816523,19.0
1.1931763,0.15148205,-0.11227638,0.010525752,-0.018508196,-0.02930352,-0.0035771057,0.048311956,-2.4044652,0.041522756,-0.008041854,-0.010523815,-0.06144989,-0.3667341,-0.06307418,1.186849,11.1
0.97907394,0.4699232,-0.020474888,0.035102982,0.025623277,0.044437245,-0.05194459,0.03576069,-0.3667612,-0.029873863,0.05180772,-0.025279624,-0.017748475,-0.62104964,-0.018574398,-1.6371633,12.2
1.6482333,0.30853426,0.0043341815,0.052745007,0.025962576,0.0715404,-0.023144633,0.08962082,0.4259821,-0.018293895,0.07295182,-0.04035749,-0.008049998,-0.5020893,0.009409666,-0.38285145,14.7
-2.8650262,-0.8494175,-0.013266185,0.033555295,-0.122718655,0.01962129,0.037919722,-0.022665696,-0.450809,0.043804385,0.0086845355,-0.099137425,0.10988961,-0.44013166,0.060944498,-1.0744063,13.4
0.7637965,0.22716805,-0.032493472,0.028846696,0.010147713,0.14776787,0.02027202,0.05367767,1.6272736,0.0067256987,0.00428139,-0.018603534,0.01856009,0.80015427,0.05010444,0.5429743,7.7
0.48926282,1.2265589,0.022420038,0.02932211,0.03869195,0.18320455,-0.018821713,0.04358904,0.9932798,-0.013081931,0.019682143,-0.023704808,0.15151265,0.9547788,0.005934976,0.18459286,8.0
0.84898484,-0.59867084,-0.04990395,0.004001558,-0.035474755,-0.020984203,-0.0655531,0.009191087,0.36360314,-0.012885004,0.02076741,0.045210388,-0.030559871,0.5426155,-0.023907073,-1.7628077,18.4
1.6202734,0.17198417,0.06419922,0.034935948,-0.013378806,-0.06599924,0.022829138,0.080661334,-0.87793654,0.016782667,0.06337059,-0.06171615,-0.0810145,-1.4494783,-0.011470474,0.5340499,16.0
0.5811548,-1.1544002,-0.04548926,0.014187591,-0.0010756254,0.0012863204,-0.011646768,0.004890127,0.3038267,0.022456903,-0.0072879614,0.021430735,0.03237363,-0.6202882,0.019118205,0.16060466,8.4
-0.3516433,-1.9400141,0.03194055,0.013190243,-0.0012441799,0.05104391,0.03943496,0.02056084,0.62452364,0.060157917,-0.015961565,-0.010835707,0.054101072,-0.13035443,0.024554066,0.52664095,15.5
0.3897837,0.5529439,0.007503409,-0.009995915,0.026368015,-0.039825127,0.023249775,-0.008384915,-1.2128682,-0.05465489,0.035949033,-0.01290445,-0.11184792,0.58092916,0.04290174,-2.0889125,16.0
-0.970932,-0.4851486,-0.05509332,-0.011872616,0.012624033,0.0028736964,-0.032224853,0.006043448,-0.23995546,-0.007894255,0.00036371127,-0.03542589,0.041404143,1.0222015,-0.02461748,0.226394,9.3
0.6631738,1.6091615,0.06432641,-0.0062997304,0.06452419,0.1170837,0.036929872,0.009991683,-1.277342,-0.046437107,0.03958922,-0.050459463,0.024705868,1.1949915,0.032871664,-0.54155576,11.0
0.12562066,-1.1659807,0.06833346,-0.019103896,-0.029193245,0.09790036,0.030648436,-0.046336465,-1.0364342,0.009763211,0.0012634238,0.008417014,0.010574762,-1.1121308,0.0397001,-0.28811705,13.0
-2.4758093,1.3398383,0.028051905,0.011453275,-0.099380605,-0.057154685,0.02429581,-0.06132838,-1.3774093,0.019080706,-0.011449934,-0.051267743,-0.0058494136,-0.21378109,0.025700897,-0.77914256,11.8
-0.8121311,-0.9582817,0.033692576,0.00032336637,0.03147287,0.021558907,0.013055403,0.020827357,1.0069903,0.009098098,-0.008787894,0.041643385,-0.087683395,0.20638895,-0.011882681,0.6449747,8.2
1.0904002,0.26393846,-0.005558694,0.046297476,-0.012774147,0.14449951,-0.036774345,0.04744913,0.9372155,8.367002e-05,0.053806745,0.02228057,0.050218884,-0.73698366,0.006954033,-0.8490121,14.3
-2.3427012,1.6597071,0.10942429,0.07675424,-0.012071893,0.12581609,0.016704813,0.051790908,0.33214587,0.030443557,-0.022634469,-0.06348239,-0.011568945,-0.017698541,0.05994284,-0.0791359,5.2
0.8867004,-0.0641154,-0.011475857,0.038053595,-0.026980765,0.05951021,-0.07804519,-0.02651803,-1.9382931,-0.0005835667,0.0008149566,0.005860932,0.021473167,-0.90840936,-0.015965832,-1.0765443,11.8
-0.053994197,-0.40344867,0.13849927,-0.101465955,-0.0061232075,-0.16165502,0.071931034,-0.02841789,-1.0735154,-0.028639562,0.09506434,-0.026076455,-0.25708172,-1.7975922,-0.0707766,-0.17733593,19.0
-0.1759061,1.70471,-0.012049306,0.046301126,0.07943949,0.15161708,-0.028027188,0.13048762,-0.96172845,0.045672864,0.030183885,-0.057005577,0.026493426,2.3756585,0.053879827,0.27737373,5.4
0.4842583,1.3650544,0.011559229,0.019149037,0.045610454,0.23331395,-0.03455015,0.06673162,1.0421623,-0.029644065,0.015214672,-0.026751203,0.18538557,0.64218974,-0.0016436055,0.06193255,10.0
0.79585177,-0.21452081,-0.04675758,0.027145647,0.006141454,-0.0013056621,-0.015652496,0.0317239,0.8195492,-0.021100953,0.016725197,0.011006493,-0.044370305,-0.46170586,-0.0021072626,-1.1780245,17.1
-1.5722408,-0.3712251,0.0043253265,0.04147651,-0.029970951,0.011174403,0.039756346,-0.003475044,0.071440496,0.049504362,-0.061363854,0.020621296,-0.011605125,-1.7320294,0.018823698,-0.28916982,7.9
1.2979633,-0.06697593,-0.029317696,0.037498347,-0.010821782,0.13840005,-0.056474973,0.024283122,-2.2941375,-0.007364899,0.022074178,0.043932643,0.05714722,-0.56261593,-0.031723533,-0.75918305,12.5
0.10815647,-0.046256214,-0.04568704,0.044404723,0.0016468167,0.043667577,0.044480387,0.007220378,1.6096256,-0.008970149,-0.03076705,-0.013411552,0.010962337,0.6621918,0.03431776,-0.45182353,10.0
0.52195525,-0.036983296,0.064461865,-0.009283721,-0.03411589,-0.035634957,0.006037807,-0.053103976,-0.9506122,-0.028439991,-0.007545137,-0.02311908,-0.10372493,-1.6097533,-0.018167652,-0.04234687,15.0
-1.7236886,0.5834207,0.048345283,0.09876306,0.030812949,0.22420461,0.023742117,0.06808853,0.8437006,0.02341862,-0.002912701,-0.05452093,0.05604107,-0.15672106,0.06908344,0.43647617,5.8
-1.5946459,0.2605736,0.08668766,0.04248614,-0.0425156,-0.009671077,0.09558287,0.002513947,0.10366859,0.015148707,-0.07293106,0.024605665,-0.08015512,-2.1726387,0.064319216,-0.23217413,14.9
0.929864,0.39520082,0.011477739,0.034014106,0.03664034,0.18440387,-0.0069806036,-0.01176361,-0.48582804,-0.007052593,0.034504447,-0.023791224,0.0362601,1.0381943,0.07220149,0.28347978,9.1
-0.17225906,2.3946097,0.03759571,0.024856051,0.040886,0.107708834,-0.020899015,0.12724295,0.71952754,-0.012215085,0.020072453,-0.0064765587,0.06554578,1.003708,-0.030159706,-0.042536035,8.9
0.15307392,0.5103207,0.006604463,0.018607514,0.037236534,-0.04535073,0.028754938,-0.008412192,-0.3775618,-0.019425593,0.01583002,-0.03827977,-0.035593066,0.75616676,0.03675568,-1.1878358,14.3
-4.6765738,0.3979193,0.16378202,0.024279188,-0.22619572,0.033887878,-0.09374097,-0.0015120339,-0.86052865,0.029322904,-0.0049305055,-0.033170268,0.38883787,-2.317535,-0.059084594,1.2923265,4.6
0.4320345,-1.3942246,0.05649274,0.0042273626,-0.03875699,-0.024574183,0.014445137,-0.012563178,-0.24449468,0.0580139,0.016123164,-0.00049417466,-0.038728278,0.24759233,0.020297877,0.78842276,10.7
0.23313665,-0.5231226,-0.017858759,0.0016644448,-0.00073523074,0.07316836,-0.01287683,-0.031804815,-0.35710534,-0.022507079,-0.0117544895,-0.018100703,-0.011566125,0.5637316,0.016299605,0.2625083,10.5
-0.0773689,-1.229749,0.053633407,0.006793922,-0.014875092,-0.0035314187,0.047155548,0.00035467558,-0.24201056,0.04911461,0.0101593025,0.0001386553,-0.08926445,0.100822955,0.03232807,0.50598246,15.7
0.0053514913,1.0431409,-0.067870155,0.019202515,-0.036427923,-0.02927903,-0.017388089,0.024034504,0.7701668,-0.013554424,0.0054542357,0.04323316,-0.015317947,-0.5579569,-0.019173337,-1.7888778,11.1
0.16458753,0.750013,0.00048258528,-0.0029829293,0.037419558,-0.035610594,0.016200058,-0.017160984,-0.52620995,-0.0176939,0.009128769,-0.030066775,-0.051092464,0.44862747,0.0134906955,-0.812742,14.6
-1.3022386,0.14120916,0.056495436,0.050412156,-0.0068738237,0.05686196,0.059108492,-0.020594021,-0.3354224,0.024258565,-0.05706791,0.010063078,0.0062261317,-1.6286708,0.017451,0.3109274,14.3
-2.2359185,0.27990094,0.009691738,0.016661773,-0.084244646,0.028345194,0.019065917,0.0022194795,-0.29258952,0.065293506,-0.0012959801,-0.07280794,0.13076499,-0.7240671,0.0067977943,0.15362819,10.9
