Mass,HAcceptors,HDonors,LogP,Asphericity,Rg,TPSA,RingCount,NumRotatableBonds,NumHeteroatoms,HOMOm1(eV),HOMO(eV),LUMO(eV),LUMOp1(eV),PrimeState,PrimeExcite(eV),PrimeExcite(osc),DipoleMoment(Debye),SurfaceCharge,ChargeCorrection,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20,TDOS1.5,TDOS1.6,TDOS1.7,TDOS1.8,TDOS1.9,TDOS2.0,TDOS2.1,TDOS2.2,TDOS2.3,TDOS2.4,TDOS2.5,TDOS2.6,TDOS2.7,TDOS2.8,TDOS2.9,TDOS3.0,TDOS3.1,TDOS3.2,TDOS3.3,TDOS3.4,TDOS3.5,TDOS3.6,TDOS3.7,TDOS3.8,TDOS3.9,TDOS4.0,TDOS4.1,TDOS4.2,TDOS4.3,TDOS4.4,TDOS4.5,TDOS4.6,TDOS4.7,SDOS2.5,SDOS2.6,SDOS2.7,SDOS2.8,SDOS2.9,SDOS3.0,SDOS3.1,SDOS3.2,SDOS3.3,SDOS3.4,SDOS3.5,SDOS3.6,SDOS3.7,SDOS3.8,SDOS3.9,SDOS4.0,SDOS4.1,SDOS4.2,SDOS4.3,SDOS4.4,SDOS4.5,SDOS4.6,SDOS4.7,SDOS4.8,SDOS4.9,SDOS5.0,SDOS5.1,SDOS5.2,SDOS5.3,SDOS5.4,target_region,T80,is_organic
651.2831420898438,4.842407703399658,0.4434831440448761,12.557660102844238,0.4926426112651825,6.443180561065674,36.85429000854492,6.84877347946167,12.127418518066406,5.833917617797852,-7.873764514923096,-7.536300182342529,-0.1087951809167862,0.3854050636291504,1.019699215888977,4.04531717300415,1.1125046014785767,4.871038436889648,-0.03537578880786896,-0.0010886231902986765,2.606811761856079,3.0321381092071533,3.5158042907714844,3.771843671798706,3.919337511062622,4.012892723083496,4.116878509521484,4.256158828735352,4.346947193145752,4.45240592956543,4.591460704803467,4.662894248962402,4.701719760894775,4.868934154510498,4.910688400268555,5.028466701507568,5.14213752746582,5.2527875900268555,5.385616302490234,5.509670734405518,4.0392608642578125,4.407363414764404,4.610379219055176,4.771610736846924,4.9134440422058105,5.1275787353515625,5.288261890411377,5.4115400314331055,5.502600193023682,5.571476936340332,5.660891532897949,5.781061172485352,5.872859001159668,5.9607133865356445,6.000900745391846,6.116490840911865,6.155795097351074,6.224595546722412,6.305649757385254,6.376692295074463,1.0801483392715454,0.5271758437156677,0.15522409975528717,0.0898880660533905,0.1738337129354477,0.2841980457305908,0.05014060437679291,0.2901068925857544,0.055847540497779846,0.08585347980260849,0.05102052912116051,0.16531041264533997,0.12467148900032043,0.20200560986995697,0.05655050650238991,0.18874956667423248,0.07645172625780106,0.05741530656814575,0.2180100381374359,0.10999476164579391,0.000605630804784596,0.00338712427765131,0.01573638804256916,0.05261653661727905,0.13207250833511353,0.301009863615036,0.4676041901111603,0.6677411198616028,0.7585700154304504,0.9036231637001038,1.110244631767273,1.5358808040618896,1.8970731496810913,2.278934955596924,2.4238998889923096,2.423781394958496,2.3421316146850586,2.282022476196289,2.3542137145996094,2.752531051635742,3.522409677505493,4.507293701171875,5.664491176605225,6.8289337158203125,7.261651515960693,8.261953353881836,8.979281425476074,9.57533073425293,10.341729164123535,10.602896690368652,10.522469520568848,10.506747245788574,10.388019561767578,-1.1184825154941791e-07,-9.459604939365818e-07,-1.3033225513936486e-05,-0.00010302702139597386,-0.00043653251486830413,-0.00206562876701355,-0.006646797992289066,-0.02760316990315914,-0.038586750626564026,-0.037428516894578934,0.11828499287366867,0.3777211308479309,0.5979265570640564,1.0783392190933228,1.5743098258972168,2.004133701324463,2.247830629348755,2.2949118614196777,2.214909315109253,1.8922151327133179,1.5922496318817139,1.2909221649169922,1.1498674154281616,1.0316137075424194,1.05476975440979,1.0804513692855835,1.1122313737869263,1.2148231267929077,1.2894582748413086,1.3815925121307373,5,4.972575427367349,False
651.2527465820312,4.718846321105957,0.45484185218811035,12.488101959228516,0.4905995726585388,6.391805648803711,36.344032287597656,6.904758453369141,11.812697410583496,5.7287068367004395,-7.85617208480835,-7.534483432769775,-0.09645538777112961,0.36663445830345154,1.0311142206192017,4.044910430908203,1.0734518766403198,4.897226333618164,-0.03527059033513069,-0.0010531054576858878,2.6148507595062256,3.0201728343963623,3.507063627243042,3.7711288928985596,3.90785813331604,3.998936653137207,4.09876823425293,4.244540214538574,4.334176540374756,4.436244487762451,4.573058128356934,4.642287731170654,4.668123722076416,4.848122596740723,4.883947849273682,5.012657642364502,5.129922866821289,5.237984657287598,5.35438346862793,5.49226188659668,4.0475592613220215,4.4068074226379395,4.605642318725586,4.757140636444092,4.890493392944336,5.1091227531433105,5.282846450805664,5.4029083251953125,5.501536846160889,5.554899215698242,5.646963119506836,5.770910263061523,5.852209568023682,5.944267272949219,5.990130424499512,6.108271598815918,6.1428046226501465,6.214755058288574,6.300004482269287,6.3663458824157715,1.038359522819519,0.5516713857650757,0.1600976288318634,0.09317313134670258,0.1799299567937851,0.2924506962299347,0.04903740435838699,0.30421268939971924,0.0574662908911705,0.08681907504796982,0.05350865051150322,0.1715514361858368,0.12933537364006042,0.20810654759407043,0.0572366826236248,0.18613025546073914,0.06401610374450684,0.05503680929541588,0.22539445757865906,0.11107920855283737,0.0006386595778167248,0.0035608066245913506,0.01634339615702629,0.05478648468852043,0.13825780153274536,0.3065975606441498,0.47794875502586365,0.6357119083404541,0.7462006211280823,0.8652821779251099,1.0626084804534912,1.5330352783203125,1.9046287536621094,2.305288314819336,2.4494285583496094,2.4670019149780273,2.3631114959716797,2.2732832431793213,2.3578975200653076,2.7560033798217773,3.5692481994628906,4.541257858276367,5.763247966766357,6.985757827758789,7.367405891418457,8.343545913696289,9.051795959472656,9.618435859680176,10.326056480407715,10.66244125366211,10.686065673828125,10.637247085571289,10.541252136230469,-1.6164055693934642e-07,-1.562350917083677e-06,-1.9359316866029985e-05,-0.00014512705092784017,-0.0007756524719297886,-0.0037508076056838036,-0.013023179955780506,-0.04515037313103676,-0.07471141219139099,-0.1147313341498375,0.02959250658750534,0.3392173647880554,0.4575883448123932,1.0429376363754272,1.5472675561904907,2.0354342460632324,2.303663492202759,2.3576648235321045,2.3030314445495605,1.966310739517212,1.669896125793457,1.3437402248382568,1.2319732904434204,1.0837011337280273,1.108582854270935,1.1269829273223877,1.1406506299972534,1.2543895244598389,1.31886625289917,1.4081406593322754,9,9.642070203981968,False
544.6159057617188,5.330417156219482,0.29851216077804565,9.594286918640137,0.6104498505592346,6.192643165588379,30.084978103637695,5.14397668838501,8.48015308380127,6.143960475921631,-8.3753023147583,-7.549111366271973,-0.17493556439876556,0.792829155921936,1.0102777481079102,3.9248361587524414,1.5310484170913696,3.993407726287842,-0.0323849692940712,-0.0007401203038170934,2.6223998069763184,3.2046256065368652,3.7635631561279297,3.9844276905059814,4.112771034240723,4.2212910652160645,4.322120666503906,4.492793560028076,4.623480319976807,4.752846717834473,4.939366340637207,4.986154556274414,5.128814220428467,5.257812023162842,5.374746322631836,5.502511978149414,5.568323612213135,5.674970626831055,5.741883754730225,5.898890018463135,3.949460983276367,4.736574172973633,4.928475379943848,5.218911647796631,5.315738677978516,5.4584784507751465,5.615829944610596,5.667025089263916,5.787362098693848,5.954267501831055,5.958672523498535,6.100264549255371,6.157105922698975,6.274778366088867,6.35261869430542,6.39976692199707,6.453309059143066,6.544971942901611,6.606132984161377,6.668492317199707,1.662856936454773,0.13369257748126984,0.026960209012031555,0.043556880205869675,0.055530209094285965,0.07131084054708481,0.05384911224246025,0.08410678058862686,0.054268401116132736,0.0771804079413414,0.05656472593545914,0.04687587171792984,0.06583977490663528,0.10388298332691193,0.02445518597960472,0.05776830017566681,0.15246088802814484,0.07499266415834427,0.05662770941853523,0.0768677219748497,-2.2490992705570534e-05,2.1119703887961805e-05,-0.0005438894149847329,0.005497870035469532,0.0009964166674762964,0.029596297070384026,0.09730887413024902,0.23958630859851837,0.5325924754142761,0.9838603734970093,1.3848820924758911,1.8127814531326294,1.9695230722427368,1.8056374788284302,1.737992286682129,1.749674916267395,1.833831787109375,1.8469477891921997,1.8838573694229126,1.9149951934814453,2.4063150882720947,2.6592535972595215,2.9529061317443848,3.8103630542755127,4.283573150634766,5.34409761428833,6.313246250152588,7.648500442504883,8.404565811157227,9.297914505004883,9.087800025939941,9.2431058883667,9.167418479919434,-1.5541782971695284e-08,-6.175524163154478e-07,-3.097000842444686e-07,-2.8185768314870074e-05,0.00025314107188023627,0.0012760176323354244,-0.000517754815518856,0.0070249540731310844,0.07839542627334595,0.20834222435951233,0.4753459692001343,0.7998320460319519,1.455538034439087,2.090986967086792,2.5307071208953857,2.36150860786438,2.1723856925964355,1.794105052947998,1.0870693922042847,0.6580959558486938,0.4217280447483063,0.23521974682807922,0.3500336706638336,0.3152265250682831,0.4379461407661438,0.4071529805660248,0.36147722601890564,0.3862861096858978,0.4010954201221466,0.3665880560874939,10,10.712989888533082,False
587.4367065429688,5.260247707366943,0.34444937109947205,10.47329330444336,0.5815629959106445,6.3118109703063965,34.98552322387695,5.6402106285095215,9.506362915039062,6.374447822570801,-8.225375175476074,-7.522397994995117,-0.1998133659362793,0.6626748442649841,0.9461604952812195,3.9269115924835205,1.5314425230026245,4.340817928314209,-0.033185925334692,-0.0008668091613799334,2.584178924560547,3.1541316509246826,3.672319173812866,3.9245035648345947,4.019067287445068,4.167816638946533,4.233393669128418,4.4183831214904785,4.518368721008301,4.6611714363098145,4.8548736572265625,4.899130821228027,4.996338844299316,5.162084579467773,5.236713409423828,5.337430477142334,5.4290995597839355,5.507464408874512,5.614678382873535,5.774345397949219,3.9247279167175293,4.597865581512451,4.8311686515808105,5.094138145446777,5.2173004150390625,5.361306667327881,5.519933700561523,5.5897698402404785,5.677657127380371,5.831554889678955,5.870764255523682,5.986933708190918,6.043955326080322,6.1748857498168945,6.229175567626953,6.290049076080322,6.365667819976807,6.392951488494873,6.505766868591309,6.568724155426025,1.6034457683563232,0.22058871388435364,0.05080680921673775,0.05225314199924469,0.08387009799480438,0.10758303105831146,0.05027512460947037,0.11556636542081833,0.05150338634848595,0.07962138950824738,0.05412506312131882,0.06679055094718933,0.07978879660367966,0.12645840644836426,0.030080486088991165,0.07864376157522202,0.1387709081172943,0.0780603364109993,0.07815316319465637,0.08954671025276184,9.752262849360704e-05,0.00045427127042785287,0.0028473639395087957,0.012538282200694084,0.018372876569628716,0.0899052694439888,0.17308461666107178,0.4102582633495331,0.5946703553199768,1.0436559915542603,1.4349029064178467,1.8165022134780884,1.9858967065811157,1.9913501739501953,1.8982808589935303,1.9419583082199097,1.930374026298523,1.9606000185012817,1.9987150430679321,2.1504135131835938,2.680185556411743,3.1884608268737793,3.6741018295288086,4.57456636428833,5.027759075164795,6.00347375869751,6.944925308227539,8.119723320007324,8.985462188720703,9.397729873657227,9.21107006072998,9.323524475097656,9.484151840209961,-4.8522064588496505e-08,-1.5246346407593592e-08,6.284256414801348e-06,-5.145483373780735e-05,0.00046724817366339266,0.0009406325407326221,0.00824096892029047,0.03466324135661125,0.10870400071144104,0.21761661767959595,0.5723867416381836,0.7411138415336609,1.422869086265564,1.9364627599716187,2.4430153369903564,2.3562393188476562,2.181328296661377,1.850935697555542,1.3022410869598389,0.8568049669265747,0.591701865196228,0.39670032262802124,0.41945111751556396,0.40211039781570435,0.5302993059158325,0.5428158640861511,0.5056460499763489,0.54660564661026,0.6287784576416016,0.5667903423309326,13,17.48383264536956,False
667.0396728515625,6.879841327667236,0.48159757256507874,11.81882381439209,0.5770463347434998,7.013949394226074,45.59883499145508,6.022444248199463,12.806601524353027,7.752822399139404,-8.101874351501465,-7.454849720001221,-0.2922791540622711,0.5760238170623779,1.0012520551681519,3.8078694343566895,1.7854559421539307,4.804271221160889,-0.03504052013158798,-0.0010318616405129433,2.5399422645568848,3.05873966217041,3.553955316543579,3.8254172801971436,3.965506076812744,4.082886219024658,4.17401647567749,4.34415864944458,4.464776992797852,4.610434532165527,4.735569477081299,4.7863287925720215,4.891900062561035,5.060701847076416,5.141475677490234,5.2603759765625,5.33479118347168,5.4906182289123535,5.564821720123291,5.69421911239624,3.838862419128418,4.455204486846924,4.70243501663208,4.970178604125977,5.171336650848389,5.247899532318115,5.414498805999756,5.52865743637085,5.570230007171631,5.744433403015137,5.80873966217041,5.894093036651611,5.9596147537231445,6.038976669311523,6.06887149810791,6.195620059967041,6.21547269821167,6.291765213012695,6.380649566650391,6.449943542480469,1.8252251148223877,0.2061036080121994,0.06342630088329315,0.045215025544166565,0.07636351138353348,0.09721571207046509,0.06233581155538559,0.08496721088886261,0.045801471918821335,0.08513391017913818,0.04482278600335121,0.04106277599930763,0.07967483252286911,0.10943349450826645,0.05430139601230621,0.09867662191390991,0.10055405646562576,0.09932474792003632,0.0671469047665596,0.1341468244791031,0.0001000869378913194,0.00054032081970945,0.002709752880036831,0.011343048885464668,0.040100790560245514,0.14209336042404175,0.2919512093067169,0.6195027232170105,0.9616020917892456,1.3678631782531738,1.689848780632019,1.859702706336975,1.9596127271652222,2.0681095123291016,2.0299572944641113,2.120004653930664,2.150912284851074,2.2401013374328613,2.2771682739257812,2.4880521297454834,2.8274295330047607,3.3966081142425537,4.165576934814453,5.047586917877197,5.922311305999756,7.0966949462890625,7.974240779876709,8.550909996032715,9.205964088439941,9.054523468017578,8.696727752685547,8.960283279418945,8.982223510742188,5.567403604800347e-07,7.222192380140768e-06,7.040704804239795e-05,0.0005012419424019754,0.003940831404179335,0.01879335753619671,0.06987377256155014,0.2097923904657364,0.5378170609474182,0.9311344027519226,1.5764660835266113,1.759698748588562,2.3630003929138184,2.3758840560913086,2.3041019439697266,2.0371270179748535,1.6672459840774536,1.3406420946121216,0.9882379174232483,0.6097111701965332,0.402785062789917,0.2737586200237274,0.28608882427215576,0.28939396142959595,0.4459385275840759,0.48687314987182617,0.5011502504348755,0.5601929426193237,0.6904507875442505,0.5924888849258423,5,5.062398763442085,False
539.72900390625,5.299741744995117,0.29526323080062866,9.546753883361816,0.6147593259811401,6.19477653503418,29.566810607910156,5.118474960327148,8.438865661621094,6.098971366882324,-8.392596244812012,-7.554495334625244,-0.166800394654274,0.8036993145942688,1.0019826889038086,3.9253242015838623,1.5222702026367188,4.009565353393555,-0.032293036580085754,-0.0007059452473185956,2.621724843978882,3.2107412815093994,3.772977113723755,3.9909439086914062,4.115206718444824,4.231461524963379,4.333030700683594,4.49574089050293,4.630642414093018,4.757085800170898,4.948715686798096,4.998754978179932,5.139949798583984,5.263118267059326,5.387732982635498,5.511104583740234,5.585102558135986,5.6872076988220215,5.758077621459961,5.912082195281982,3.953432083129883,4.740211486816406,4.934327125549316,5.229311466217041,5.321557998657227,5.469605445861816,5.626929759979248,5.675222396850586,5.793962001800537,5.966616153717041,5.964534759521484,6.107430934906006,6.167689800262451,6.275798320770264,6.359386920928955,6.410610198974609,6.461771488189697,6.5618720054626465,6.619664669036865,6.682094573974609,1.6553231477737427,0.12694472074508667,0.026319045573472977,0.04350048303604126,0.05390510708093643,0.06922819465398788,0.05492468178272247,0.08136634528636932,0.05373769998550415,0.0775376558303833,0.05575427785515785,0.04745159670710564,0.06490195542573929,0.10467179864645004,0.022384468466043472,0.0551353320479393,0.15020990371704102,0.07495270669460297,0.05989433825016022,0.07554507255554199,-2.8060214390279725e-05,3.613109583966434e-06,-0.0007165184360928833,0.004697532393038273,0.0015021434519439936,0.027436619624495506,0.08918917179107666,0.23318661749362946,0.5261843800544739,0.9736655354499817,1.3863736391067505,1.8123152256011963,1.9652683734893799,1.7956631183624268,1.7263354063034058,1.7214854955673218,1.836228370666504,1.8467822074890137,1.8757901191711426,1.8925907611846924,2.3808887004852295,2.6200168132781982,2.907944917678833,3.736466646194458,4.237947940826416,5.306662559509277,6.262600421905518,7.609782695770264,8.40368366241455,9.357991218566895,9.066363334655762,9.251152038574219,9.112295150756836,-4.326023095302389e-09,-6.96754625550966e-07,-6.485268500000529e-07,-2.447677616146393e-05,0.00017237676365766674,0.0011372319422662258,-0.001327640376985073,0.005024435929954052,0.06951621919870377,0.20320433378219604,0.4486691355705261,0.7833345532417297,1.4484916925430298,2.1023108959198,2.524594783782959,2.3527560234069824,2.163874387741089,1.808117151260376,1.0725164413452148,0.6528741121292114,0.42141538858413696,0.23196569085121155,0.3474157452583313,0.3123147189617157,0.42691412568092346,0.39670684933662415,0.3604259192943573,0.38184425234794617,0.38586217164993286,0.3526746928691864,12,16.34557968738015,False
659.881591796875,4.594292640686035,0.472240686416626,12.823729515075684,0.47896358370780945,6.3803839683532715,36.377925872802734,7.116413593292236,12.002374649047852,5.613056182861328,-7.80312967300415,-7.537011623382568,-0.08226195722818375,0.32336482405662537,1.0459465980529785,4.0577778816223145,0.9937804937362671,4.979352951049805,-0.03545227274298668,-0.00104966398794204,2.6121556758880615,2.995229721069336,3.4845614433288574,3.747255325317383,3.875812530517578,3.9732019901275635,4.073886871337891,4.216293811798096,4.298239231109619,4.389530181884766,4.519122123718262,4.600419521331787,4.605637550354004,4.782988548278809,4.8194708824157715,4.9509596824646,5.06897497177124,5.17980432510376,5.3079915046691895,5.434976100921631,4.06545877456665,4.375504970550537,4.569025039672852,4.7076334953308105,4.834836483001709,5.069859504699707,5.24760103225708,5.368805408477783,5.470586776733398,5.50853967666626,5.603928089141846,5.736845016479492,5.819145202636719,5.902892112731934,5.954624652862549,6.077832221984863,6.102065086364746,6.188951015472412,6.261086940765381,6.329135894775391,0.9486046433448792,0.599331796169281,0.1769046038389206,0.09982875734567642,0.1948445588350296,0.32184267044067383,0.04826238006353378,0.33104512095451355,0.058935388922691345,0.08805879205465317,0.05384649708867073,0.19126936793327332,0.13454663753509521,0.22240714728832245,0.06040848046541214,0.20295625925064087,0.0480031855404377,0.052034150809049606,0.2470177412033081,0.1135222390294075,0.0007242332212626934,0.004028662107884884,0.018397195264697075,0.0608995296061039,0.15799245238304138,0.3417552709579468,0.5198941230773926,0.6763270497322083,0.7726312875747681,0.8216425180435181,1.0135952234268188,1.4864444732666016,1.8888241052627563,2.3641464710235596,2.5315041542053223,2.5389952659606934,2.4420690536499023,2.3210911750793457,2.409247398376465,2.84326171875,3.712813377380371,4.732928276062012,6.077139377593994,7.355759620666504,7.7886857986450195,8.69572925567627,9.382072448730469,9.848430633544922,10.545975685119629,10.94443130493164,10.916959762573242,10.914751052856445,10.802443504333496,-1.8980615834607306e-07,-2.02882984012831e-06,-2.4291146473842673e-05,-0.00016867132217157632,-0.0010568401776254177,-0.004579431377351284,-0.01760149747133255,-0.06255143135786057,-0.10620036721229553,-0.16670610010623932,-0.06791222840547562,0.24835509061813354,0.2822459042072296,0.9127147197723389,1.41691255569458,1.9798476696014404,2.337310791015625,2.4720005989074707,2.4739482402801514,2.150726556777954,1.8504321575164795,1.4991908073425293,1.36525297164917,1.1964201927185059,1.1947109699249268,1.2133667469024658,1.2499839067459106,1.3753989934921265,1.4231241941452026,1.5342414379119873,9,10.080215975760503,False
662.796630859375,6.761032581329346,0.4758499264717102,11.784134864807129,0.5745696425437927,6.979687690734863,44.96046447753906,6.011491775512695,12.705946922302246,7.641790390014648,-8.104604721069336,-7.460995197296143,-0.2840937376022339,0.5785365104675293,0.9952434301376343,3.820072889328003,1.7590433359146118,4.809632301330566,-0.034956205636262894,-0.0010256050154566765,2.543602466583252,3.0637617111206055,3.557666301727295,3.8295319080352783,3.969097852706909,4.085121154785156,4.177995204925537,4.345132350921631,4.467098236083984,4.60999059677124,4.741460800170898,4.7905192375183105,4.9006266593933105,5.063500881195068,5.143623352050781,5.263242244720459,5.341578960418701,5.491722583770752,5.567667007446289,5.695934295654297,3.850231647491455,4.459641933441162,4.704034805297852,4.970365524291992,5.172394275665283,5.251456260681152,5.41491174697876,5.532538414001465,5.57381010055542,5.745388031005859,5.810138702392578,5.895497798919678,5.963881015777588,6.043319225311279,6.076257705688477,6.198529243469238,6.2198567390441895,6.294486045837402,6.389144420623779,6.457113265991211,1.7958884239196777,0.21427255868911743,0.0646180734038353,0.04685519263148308,0.0794697105884552,0.10017655789852142,0.06174847111105919,0.09307941049337387,0.0457632914185524,0.08522893488407135,0.04502498731017113,0.044780995696783066,0.08140437304973602,0.11313725262880325,0.05226123705506325,0.10099838674068451,0.10229262709617615,0.09812711924314499,0.07368230819702148,0.13148264586925507,0.00010929712152574211,0.0006079321028664708,0.003043749835342169,0.01231006532907486,0.04176056385040283,0.14284151792526245,0.29103097319602966,0.6182286739349365,0.9413884878158569,1.342548131942749,1.671235203742981,1.8492511510849,1.9544187784194946,2.06949782371521,2.031398057937622,2.114748477935791,2.1417036056518555,2.2308733463287354,2.2653164863586426,2.475797414779663,2.839779853820801,3.4172163009643555,4.170957088470459,5.045767784118652,5.909518718719482,7.073514938354492,7.930922985076904,8.558748245239258,9.236777305603027,9.093050956726074,8.744126319885254,8.996463775634766,9.002874374389648,5.135240144227282e-07,6.711936748615699e-06,6.522545299958438e-05,0.00045985530596226454,0.0037037881556898355,0.01748025417327881,0.06549153476953506,0.1964394599199295,0.5062921643257141,0.8675435781478882,1.4949707984924316,1.6761646270751953,2.3009397983551025,2.3249683380126953,2.2925310134887695,2.0543885231018066,1.7010189294815063,1.3826510906219482,1.025512456893921,0.6424208283424377,0.44228076934814453,0.30760905146598816,0.30630916357040405,0.3090904951095581,0.45873045921325684,0.49828818440437317,0.5131491422653198,0.5722677707672119,0.7020192742347717,0.6144731044769287,8,8.706250835692417,False
516.3424072265625,4.955430030822754,0.2593137323856354,9.34305477142334,0.6032995581626892,6.020388603210449,27.18354606628418,4.8680830001831055,8.662617683410645,5.754395961761475,-8.471697807312012,-7.602563381195068,-0.09499213099479675,0.8753257393836975,0.982379138469696,3.997121810913086,1.4425498247146606,3.8668224811553955,-0.03291993588209152,-0.0005947420140728354,2.6865756511688232,3.2784643173217773,3.8301491737365723,4.047880172729492,4.197665214538574,4.329329013824463,4.423907279968262,4.583282470703125,4.72615909576416,4.855669975280762,5.04691219329834,5.112950325012207,5.259980201721191,5.37921142578125,5.526901721954346,5.643266201019287,5.732457637786865,5.795240879058838,5.898254871368408,6.031198978424072,4.034255027770996,4.811409950256348,5.002958297729492,5.289942264556885,5.380145072937012,5.54397439956665,5.709166526794434,5.763441562652588,5.880539417266846,6.048011302947998,6.053680419921875,6.2012786865234375,6.269890785217285,6.384947299957275,6.467397212982178,6.528578758239746,6.558816909790039,6.675486087799072,6.734174728393555,6.806885242462158,1.5779469013214111,0.11099090427160263,0.022269893437623978,0.0438542403280735,0.04690501093864441,0.06520669162273407,0.060395337641239166,0.08047935366630554,0.05323168262839317,0.07498806715011597,0.053515538573265076,0.05207505822181702,0.05766754597425461,0.10540282726287842,0.023050552234053612,0.07552462816238403,0.17538252472877502,0.07128512114286423,0.07344826310873032,0.0702357068657875,-2.8682425181614235e-05,-0.00010418433521408588,-0.0007388138328678906,0.0028104130178689957,0.0019847808871418238,0.015382243320345879,0.0645161122083664,0.17429308593273163,0.4505249857902527,0.8715090751647949,1.2652376890182495,1.6765575408935547,1.8073887825012207,1.6590772867202759,1.5826176404953003,1.6132402420043945,1.7549500465393066,1.8183900117874146,1.870200276374817,1.8401230573654175,2.2764546871185303,2.45096755027771,2.671341896057129,3.4612619876861572,3.9068777561187744,4.90153694152832,5.877810001373291,7.265171527862549,8.156598091125488,9.061275482177734,8.854028701782227,8.947458267211914,8.667271614074707,-1.9078594704069474e-08,-6.346791110445338e-07,4.82871826079645e-07,-2.1979056327836588e-05,2.4848986868164502e-05,0.0006375676020979881,-0.004890688695013523,-0.0017975169466808438,0.032649606466293335,0.1447947770357132,0.37969017028808594,0.7144179344177246,1.3008791208267212,1.9200844764709473,2.322258949279785,2.1574106216430664,2.05051326751709,1.6731010675430298,1.0028749704360962,0.6499195694923401,0.4709940552711487,0.30677008628845215,0.3759138584136963,0.34169241786003113,0.42351582646369934,0.37279635667800903,0.3496660590171814,0.3424905240535736,0.33904358744621277,0.32487526535987854,17,51.99285410963604,False
572.483642578125,5.495375633239746,0.3421698212623596,10.1314115524292,0.5982168316841125,6.263294219970703,33.777503967285156,5.383466720581055,9.098523139953613,6.508848190307617,-8.2825345993042,-7.528228282928467,-0.20129862427711487,0.734076738357544,1.0203499794006348,3.9153366088867188,1.5658637285232544,4.234188556671143,-0.03270837292075157,-0.0008344319649040699,2.6036837100982666,3.1737027168273926,3.713836193084717,3.949732542037964,4.079589366912842,4.1792073249816895,4.284878730773926,4.459612846374512,4.588423728942871,4.713334083557129,4.883742809295654,4.933783054351807,5.060267448425293,5.217315196990967,5.303372383117676,5.44052791595459,5.509275436401367,5.607639312744141,5.706357002258301,5.844064712524414,3.9276580810546875,4.671680450439453,4.868803977966309,5.156341552734375,5.260980606079102,5.41594123840332,5.556136131286621,5.642022132873535,5.730269908905029,5.900590896606445,5.927454948425293,6.048179626464844,6.102384090423584,6.224120616912842,6.28210973739624,6.346281051635742,6.403868198394775,6.473236083984375,6.534949779510498,6.614137649536133,1.6655362844467163,0.1773325502872467,0.04106101393699646,0.046785950660705566,0.0670171007514,0.08427359908819199,0.05239557847380638,0.09882383048534393,0.05281950533390045,0.07837482541799545,0.056050483137369156,0.049269676208496094,0.07016461342573166,0.10946089774370193,0.03166036307811737,0.06675105541944504,0.14474248886108398,0.07795897126197815,0.048631858080625534,0.08241821825504303,2.3003562091616914e-05,0.00019196920038666576,0.0012336549116298556,0.008510014973580837,0.008134035393595695,0.06458541750907898,0.13474921882152557,0.3435389995574951,0.5822293162345886,1.0570385456085205,1.4493603706359863,1.8241080045700073,1.9315863847732544,1.8663148880004883,1.8209842443466187,1.8362609148025513,1.9066308736801147,1.9152065515518188,1.966009497642517,2.0495553016662598,2.5465447902679443,2.8388373851776123,3.304187536239624,4.202752590179443,4.644570350646973,5.741702079772949,6.661728858947754,7.840740203857422,8.65644359588623,9.269017219543457,9.023087501525879,9.300933837890625,9.225675582885742,1.9396015460415583e-08,3.6983917084398854e-07,7.997891771083232e-06,9.443462658964563e-06,0.000710332824382931,0.003041372401639819,0.009332810528576374,0.033025216311216354,0.12606661021709442,0.3219161033630371,0.6714726090431213,0.8731791377067566,1.5579167604446411,2.0931785106658936,2.510030746459961,2.3275582790374756,2.112812042236328,1.7655147314071655,1.1798741817474365,0.715681254863739,0.45750612020492554,0.2843821048736572,0.35898345708847046,0.3185066878795624,0.46494990587234497,0.4756571352481842,0.40721583366394043,0.43088585138320923,0.48298436403274536,0.46512502431869507,9,9.98581106901485,False
